goal	rule	score
borders(City, iran)	borders(armenia, iran)	1
officialLanguage(O, C)	officialLanguage(tonga, tongan)	1
borders(O, indonesia)	borders(papua_new_guinea, indonesia)	1
borders(zimbabwe, C)	borders(zimbabwe, botswana)	1
borders(C, Region)	borders(nigeria, cameroon)	1
locatedIn(X, africa)	locatedIn(egypt, africa)	1
borders(cameroon, Continent)	borders(cameroon, chad)	1
borders(armenia, L)	borders(armenia, turkey)	1
memberOf(C, R)	memberOf(south_korea, g20)	1
borders(C, Region)	borders(slovenia, croatia)	1
borders(sudan, Region)	borders(sudan, libya)	1
borders(V, slovakia)	borders(hungary, slovakia)	1
officialLanguage(Country, portuguese)	officialLanguage(timor_leste, portuguese)	1
borders(O, C)	borders(croatia, hungary)	1
borders(Org, switzerland)	borders(france, switzerland)	1
sharesBorder(Region, saudi_arabia)	sharesBorder(X, Y) :- borders(X, Y)	1
locatedIn(L, north_america)	locatedIn(antigua_and_barbuda, north_america)	1
borders(Region, C)	borders(lithuania, belarus)	1
locatedIn(C, City)	locatedIn(denmark, europe)	1
borders(C, Country)	borders(luxembourg, belgium)	1
borders(C, R)	borders(russia, ukraine)	1
locatedIn(V, africa)	locatedIn(burkina_faso, africa)	1
locatedIn(V, africa)	locatedIn(dr_congo, africa)	1
borders(uganda, Country)	borders(uganda, dr_congo)	1
locatedIn(W, Org)	locatedIn(haiti, north_america)	1
memberOf(C, Continent)	memberOf(slovenia, eu)	1
cityIn(C, City)	cityIn(ndjamena, chad)	1
officialLanguage(C, nauruan)	officialLanguage(nauru, nauruan)	1
sharesBorder(O, afghanistan)	sharesBorder(X, Y) :- borders(X, Y)	1
borders(C, Continent)	borders(djibouti, somalia)	1
officialLanguage(Y, english)	officialLanguage(botswana, english)	1
officialLanguage(W, C)	officialLanguage(gabon, french)	1
borders(L, C)	borders(france, belgium)	1
memberOf(C, g20)	memberOf(france, g20)	1
borders(Z, france)	borders(luxembourg, france)	1
borders(colombia, City)	borders(colombia, venezuela)	1
cityIn(Region, micronesia)	cityIn(palikir, micronesia)	1
locatedIn(X, oceania)	locatedIn(samoa, oceania)	1
locatedIn(X, middle_east)	locatedIn(qatar, middle_east)	1
locatedIn(Z, C)	locatedIn(benin, africa)	1
borders(C, Y)	borders(estonia, russia)	1
sharesBorder(qatar, C)	sharesBorder(X, Y) :- borders(X, Y)	1
locatedIn(R, asia)	locatedIn(thailand, asia)	1
sharesBorder(C, congo)	sharesBorder(X, Y) :- borders(X, Y)	1
officialLanguage(R, english)	officialLanguage(mauritius, english)	1
borders(L, turkey)	borders(syria, turkey)	1
cityIn(Org, ethiopia)	cityIn(dire_dawa, ethiopia)	1
borders(City, italy)	borders(san_marino, italy)	1
capitalOf(tonga, V)	capitalOf(tonga, nukualofa)	1
memberOf(C, R)	memberOf(south_africa, brics)	1
borders(Org, nicaragua)	borders(honduras, nicaragua)	1
officialLanguage(R, french)	officialLanguage(djibouti, french)	1
officialLanguage(R, english)	officialLanguage(gambia, english)	1
officialLanguage(Y, french)	officialLanguage(niger, french)	1
locatedIn(Neighbor, C)	locatedIn(chad, africa)	1
locatedIn(L, africa)	locatedIn(libya, africa)	1
officialLanguage(C, City)	officialLanguage(bhutan, dzongkha)	1
borders(Country, C)	borders(hungary, slovakia)	1
sharesBorder(burundi, C)	sharesBorder(X, Y) :- borders(Y, X)	1
borders(saudi_arabia, Continent)	borders(saudi_arabia, yemen)	1
cityIn(C, City)	cityIn(kathmandu, nepal)	1
borders(City, C)	borders(armenia, georgia)	1
borders(C, V)	borders(chad, libya)	1
borders(iran, pakistan)	borders(iran, pakistan)	1
borders(C, Z)	borders(cameroon, congo)	1
locatedIn(W, Org)	locatedIn(nepal, asia)	1
borders(C, Country)	borders(hungary, romania)	1
officialLanguage(L, portuguese)	officialLanguage(sao_tome_and_principe, portuguese)	1
borders(L, algeria)	borders(mali, algeria)	1
borders(china, Org)	borders(china, bhutan)	1
cityIn(C, City)	cityIn(butare, rwanda)	1
borders(V, C)	borders(united_states, mexico)	1
borders(C, O)	borders(benin, niger)	1
borders(Z, C)	borders(brazil, peru)	1
locatedIn(france, L)	locatedIn(france, europe)	1
officialLanguage(C, City)	officialLanguage(eritrea, arabic)	1
borders(moldova, Country)	borders(moldova, romania)	1
locatedIn(W, Org)	locatedIn(pakistan, asia)	1
locatedIn(C, Org)	locatedIn(cote_divoire, africa)	1
borders(senegal, C)	borders(senegal, guinea)	1
capitalOf(C, City)	capitalOf(samoa, apia)	1
locatedIn(W, africa)	locatedIn(burkina_faso, africa)	1
borders(iran, C)	borders(iran, pakistan)	1
borders(united_arab_emirates, oman)	borders(united_arab_emirates, oman)	1
officialLanguage(W, english)	officialLanguage(australia, english)	1
borders(R, C)	borders(egypt, libya)	1
borders(russia, Country)	borders(russia, ukraine)	1
borders(C, City)	borders(china, myanmar)	1
borders(syria, Org)	borders(syria, israel)	1
officialLanguage(R, french)	officialLanguage(senegal, french)	1
locatedIn(Neighbor, C)	locatedIn(bosnia_and_herzegovina, europe)	1
sharesBorder(zambia, tanzania)	sharesBorder(X, Y) :- borders(Y, X)	1
borders(kazakhstan, Y)	borders(kazakhstan, kyrgyzstan)	1
locatedIn(C, City)	locatedIn(philippines, asia)	1
locatedIn(R, europe)	locatedIn(estonia, europe)	1
sharesBorder(Country, belgium)	sharesBorder(X, Y) :- borders(X, Y)	1
sharesBorder(C, colombia)	sharesBorder(X, Y) :- borders(X, Y)	1
borders(W, C)	borders(saudi_arabia, iraq)	1
borders(C, V)	borders(estonia, russia)	1
officialLanguage(Z, german)	officialLanguage(germany, german)	1
borders(C, R)	borders(india, bhutan)	1
borders(brazil, Z)	borders(brazil, uruguay)	1
memberOf(C, R)	memberOf(kuwait, gcc)	1
sharesBorder(lesotho, Neighbor)	sharesBorder(X, Y) :- borders(Y, X)	1
officialLanguage(City, dutch)	officialLanguage(suriname, dutch)	1
officialLanguage(kenya, swahili)	officialLanguage(kenya, swahili)	1
sharesBorder(C, uzbekistan)	sharesBorder(X, Y) :- borders(Y, X)	1
sharesBorder(City, montenegro)	sharesBorder(X, Y) :- borders(X, Y)	1
borders(V, guinea)	borders(cote_divoire, guinea)	1
sharesBorder(Country, romania)	sharesBorder(X, Y) :- borders(X, Y)	1
borders(peru, ecuador)	borders(peru, ecuador)	1
locatedIn(Continent, asia)	locatedIn(uzbekistan, asia)	1
currencyOf(R, C)	currencyOf(tonga, paanga)	1
borders(City, slovakia)	borders(czechia, slovakia)	1
borders(C, L)	borders(spain, france)	1
officialLanguage(City, C)	officialLanguage(senegal, french)	1
borders(Z, kyrgyzstan)	borders(china, kyrgyzstan)	1
borders(colombia, L)	borders(colombia, peru)	1
locatedIn(L, asia)	locatedIn(uzbekistan, asia)	1
sharesBorder(sweden, V)	sharesBorder(X, Y) :- borders(Y, X)	1
borders(Country, C)	borders(venezuela, guyana)	1
borders(Z, C)	borders(russia, ukraine)	1
borders(O, C)	borders(djibouti, somalia)	1
sharesBorder(libya, Y)	sharesBorder(X, Y) :- borders(X, Y)	1
locatedIn(C, Org)	locatedIn(trinidad_and_tobago, north_america)	1
borders(hungary, Org)	borders(hungary, slovakia)	1
borders(C, Z)	borders(brazil, bolivia)	1
locatedIn(C, X)	locatedIn(dominica, north_america)	1
officialLanguage(W, japanese)	officialLanguage(japan, japanese)	1
officialLanguage(Org, latvian)	officialLanguage(latvia, latvian)	1
locatedIn(albania, europe)	locatedIn(albania, europe)	1
sharesBorder(Z, lithuania)	sharesBorder(X, Y) :- borders(X, Y)	1
officialLanguage(O, C)	officialLanguage(peru, spanish)	1
officialLanguage(Y, arabic)	officialLanguage(sudan, arabic)	1
locatedIn(Neighbor, C)	locatedIn(el_salvador, north_america)	1
borders(C, L)	borders(brazil, colombia)	1
borders(C, R)	borders(costa_rica, panama)	1
borders(Region, C)	borders(china, tajikistan)	1
borders(City, liberia)	borders(cote_divoire, liberia)	1
officialLanguage(Z, french)	officialLanguage(haiti, french)	1
officialLanguage(Z, spanish)	officialLanguage(guatemala, spanish)	1
cityIn(Org, japan)	cityIn(tokyo, japan)	1
officialLanguage(L, quechua)	officialLanguage(bolivia, quechua)	1
sharesBorder(Org, eritrea)	sharesBorder(X, Y) :- borders(Y, X)	1
officialLanguage(City, C)	officialLanguage(israel, hebrew)	1
locatedIn(Continent, middle_east)	locatedIn(iraq, middle_east)	1
currencyOf(Neighbor, C)	currencyOf(suriname, surinamese_dollar)	1
locatedIn(C, City)	locatedIn(guatemala, north_america)	1
borders(azerbaijan, C)	borders(azerbaijan, georgia)	1
cityIn(C, City)	cityIn(salalah, oman)	1
borders(Z, china)	borders(russia, china)	1
borders(Org, france)	borders(andorra, france)	1
cityIn(Region, croatia)	cityIn(split, croatia)	1
borders(Country, austria)	borders(slovenia, austria)	1
borders(Z, djibouti)	borders(ethiopia, djibouti)	1
memberOf(C, R)	memberOf(peru, g20)	1
borders(C, W)	borders(lithuania, poland)	1
officialLanguage(W, spanish)	officialLanguage(ecuador, spanish)	1
borders(R, C)	borders(china, afghanistan)	1
memberOf(C, R)	memberOf(kyrgyzstan, cis)	1
borders(C, venezuela)	borders(colombia, venezuela)	1
borders(W, C)	borders(azerbaijan, russia)	1
borders(Continent, C)	borders(tanzania, zambia)	1
borders(C, Z)	borders(jordan, israel)	1
borders(C, Z)	borders(burundi, dr_congo)	1
memberOf(City, C)	memberOf(france, eu)	1
borders(sudan, Neighbor)	borders(sudan, south_sudan)	1
borders(C, City)	borders(senegal, guinea)	1
memberOf(kyrgyzstan, cis)	memberOf(kyrgyzstan, cis)	1
sharesBorder(austria, Neighbor)	sharesBorder(X, Y) :- borders(X, Y)	1
borders(china, V)	borders(china, kazakhstan)	1
borders(romania, Org)	borders(romania, bulgaria)	1
locatedIn(R, europe)	locatedIn(romania, europe)	1
borders(Continent, C)	borders(moldova, romania)	1
sharesBorder(Org, honduras)	sharesBorder(X, Y) :- borders(Y, X)	1
borders(Y, israel)	borders(syria, israel)	1
officialLanguage(C, City)	officialLanguage(algeria, arabic)	1
officialLanguage(V, english)	officialLanguage(pakistan, english)	1
capitalOf(C, City)	capitalOf(vanuatu, port_vila)	1
borders(Neighbor, mozambique)	borders(tanzania, mozambique)	1
locatedIn(O, C)	locatedIn(vietnam, asia)	1
locatedIn(W, africa)	locatedIn(south_sudan, africa)	1
officialLanguage(City, C)	officialLanguage(armenia, armenian)	1
borders(cote_divoire, Continent)	borders(cote_divoire, liberia)	1
officialLanguage(Continent, C)	officialLanguage(iran, persian)	1
borders(V, C)	borders(north_macedonia, serbia)	1
capitalOf(C, City)	capitalOf(bahamas, nassau)	1
borders(latvia, Country)	borders(latvia, russia)	1
locatedIn(City, C)	locatedIn(norway, europe)	1
sharesBorder(Z, hungary)	sharesBorder(X, Y) :- borders(Y, X)	1
borders(andorra, Continent)	borders(andorra, spain)	1
officialLanguage(City, C)	officialLanguage(el_salvador, spanish)	1
locatedIn(Continent, europe)	locatedIn(liechtenstein, europe)	1
officialLanguage(Org, english)	officialLanguage(liberia, english)	1
borders(City, C)	borders(nigeria, niger)	1
borders(Z, C)	borders(ukraine, poland)	1
memberOf(C, R)	memberOf(bangladesh, g20)	1
borders(C, Continent)	borders(saudi_arabia, kuwait)	1
locatedIn(C, City)	locatedIn(costa_rica, north_america)	1
locatedIn(X, asia)	locatedIn(philippines, asia)	1
borders(C, O)	borders(chad, niger)	1
borders(C, Y)	borders(honduras, nicaragua)	1
currencyOf(C, euro)	currencyOf(slovakia, euro)	1
officialLanguage(V, spanish)	officialLanguage(venezuela, spanish)	1
memberOf(india, Continent)	memberOf(india, g20)	1
borders(C, V)	borders(georgia, turkey)	1
borders(tajikistan, O)	borders(tajikistan, afghanistan)	1
locatedIn(O, middle_east)	locatedIn(kuwait, middle_east)	1
borders(Continent, chad)	borders(nigeria, chad)	1
sharesBorder(colombia, venezuela)	sharesBorder(X, Y) :- borders(X, Y)	1
borders(C, Region)	borders(kazakhstan, kyrgyzstan)	1
borders(Country, C)	borders(tanzania, malawi)	1
officialLanguage(Org, french)	officialLanguage(central_african_republic, french)	1
officialLanguage(W, C)	officialLanguage(fiji, english)	1
borders(O, uzbekistan)	borders(kyrgyzstan, uzbekistan)	1
borders(R, niger)	borders(benin, niger)	1
borders(C, V)	borders(north_macedonia, bulgaria)	1
sharesBorder(Region, zambia)	sharesBorder(X, Y) :- borders(Y, X)	1
borders(syria, Z)	borders(syria, jordan)	1
sharesBorder(bulgaria, greece)	sharesBorder(X, Y) :- borders(Y, X)	1
borders(qatar, V)	borders(qatar, saudi_arabia)	1
sharesBorder(Region, suriname)	sharesBorder(X, Y) :- borders(X, Y)	1
borders(italy, Org)	borders(italy, switzerland)	1
borders(cambodia, Country)	borders(cambodia, thailand)	1
twoBorderTrip(C, uruguay)	twoBorderTrip(X, Z) :- sharesBorder(X, Y), sharesBorder(Y, Z)	1
borders(burkina_faso, Country)	borders(burkina_faso, niger)	1
borders(Y, sudan)	borders(eritrea, sudan)	1
twoBorderTrip(C, eswatini)	twoBorderTrip(X, Z) :- sharesBorder(X, Y), sharesBorder(Y, Z)	1
memberOf(egypt, Neighbor)	memberOf(egypt, brics)	1
capitalOf(qatar, V)	capitalOf(qatar, doha)	1
borders(Country, colombia)	borders(brazil, colombia)	1
borders(C, V)	borders(guatemala, el_salvador)	1
borders(Region, C)	borders(luxembourg, belgium)	1
officialLanguage(Z, english)	officialLanguage(pakistan, english)	1
locatedIn(C, north_america)	locatedIn(grenada, north_america)	1
sharesBorder(chile, argentina)	sharesBorder(X, Y) :- borders(Y, X)	1
borders(Region, switzerland)	borders(italy, switzerland)	1
officialLanguage(O, C)	officialLanguage(vietnam, vietnamese)	1
borders(V, kyrgyzstan)	borders(china, kyrgyzstan)	1
borders(Z, C)	borders(denmark, germany)	1
borders(Country, benin)	borders(nigeria, benin)	1
sharesBorder(Region, andorra)	sharesBorder(X, Y) :- borders(Y, X)	1
capitalOf(C, City)	capitalOf(belarus, minsk)	1
borders(C, V)	borders(guatemala, belize)	1
borders(C, Z)	borders(netherlands, belgium)	1
borders(slovakia, C)	borders(slovakia, poland)	1
borders(china, kyrgyzstan)	borders(china, kyrgyzstan)	1
locatedIn(X, africa)	locatedIn(south_sudan, africa)	1
borders(Continent, tajikistan)	borders(china, tajikistan)	1
borders(Z, C)	borders(ethiopia, djibouti)	1
borders(C, Country)	borders(algeria, tunisia)	1
cityIn(Region, bangladesh)	cityIn(dhaka, bangladesh)	1
borders(Country, france)	borders(luxembourg, france)	1
borders(City, C)	borders(china, kazakhstan)	1
cityIn(Region, yemen)	cityIn(sanaa, yemen)	1
officialLanguage(Org, C)	officialLanguage(yemen, arabic)	1
borders(C, Z)	borders(burkina_faso, togo)	1
locatedIn(R, oceania)	locatedIn(kiribati, oceania)	1
officialLanguage(L, croatian)	officialLanguage(bosnia_and_herzegovina, croatian)	1
sharesBorder(uganda, tanzania)	sharesBorder(X, Y) :- borders(X, Y)	1
currencyOf(L, mauritian_rupee)	currencyOf(mauritius, mauritian_rupee)	1
sharesBorder(City, georgia)	sharesBorder(X, Y) :- borders(X, Y)	1
borders(C, Region)	borders(germany, switzerland)	1
sharesBorder(Org, oman)	sharesBorder(X, Y) :- borders(X, Y)	1
officialLanguage(Region, C)	officialLanguage(saint_vincent_and_the_grenadines, english)	1
memberOf(City, C)	memberOf(qatar, gcc)	1
borders(Country, C)	borders(tanzania, dr_congo)	1
borders(south_africa, Z)	borders(south_africa, namibia)	1
sharesBorder(guyana, brazil)	sharesBorder(X, Y) :- borders(Y, X)	1
borders(C, W)	borders(guyana, suriname)	1
borders(O, colombia)	borders(panama, colombia)	1
locatedIn(C, X)	locatedIn(slovakia, europe)	1
borders(R, C)	borders(south_korea, north_korea)	1
borders(Z, C)	borders(senegal, guinea_bissau)	1
officialLanguage(L, albanian)	officialLanguage(kosovo, albanian)	1
officialLanguage(R, spanish)	officialLanguage(nicaragua, spanish)	1
borders(Org, mali)	borders(cote_divoire, mali)	1
borders(china, V)	borders(china, vietnam)	1
borders(O, C)	borders(saudi_arabia, kuwait)	1
sharesBorder(Country, croatia)	sharesBorder(X, Y) :- borders(X, Y)	1
borders(R, C)	borders(yemen, oman)	1
borders(City, colombia)	borders(brazil, colombia)	1
borders(libya, Continent)	borders(libya, tunisia)	1
borders(O, mozambique)	borders(eswatini, mozambique)	1
borders(C, north_korea)	borders(south_korea, north_korea)	1
borders(peru, Region)	borders(peru, ecuador)	1
currencyOf(X, C)	currencyOf(estonia, euro)	1
borders(brazil, Region)	borders(brazil, uruguay)	1
sharesBorder(uganda, kenya)	sharesBorder(X, Y) :- borders(Y, X)	1
locatedIn(Continent, oceania)	locatedIn(samoa, oceania)	1
locatedIn(L, europe)	locatedIn(romania, europe)	1
borders(O, C)	borders(india, nepal)	1
officialLanguage(Y, french)	officialLanguage(cote_divoire, french)	1
locatedIn(C, Org)	locatedIn(jamaica, north_america)	1
borders(C, O)	borders(afghanistan, pakistan)	1
borders(C, Region)	borders(syria, jordan)	1
borders(C, W)	borders(estonia, latvia)	1
borders(C, Neighbor)	borders(turkmenistan, afghanistan)	1
borders(Region, turkey)	borders(syria, turkey)	1
officialLanguage(Continent, C)	officialLanguage(cuba, spanish)	1
borders(Continent, malaysia)	borders(thailand, malaysia)	1
borders(R, C)	borders(angola, dr_congo)	1
borders(zimbabwe, Region)	borders(zimbabwe, botswana)	1
borders(Org, burkina_faso)	borders(ghana, burkina_faso)	1
sharesBorder(equatorial_guinea, cameroon)	sharesBorder(X, Y) :- borders(Y, X)	1
borders(bolivia, City)	borders(bolivia, paraguay)	1
borders(W, C)	borders(russia, belarus)	1
borders(L, C)	borders(moldova, romania)	1
sharesBorder(switzerland, italy)	sharesBorder(X, Y) :- borders(Y, X)	1
capitalOf(C, City)	capitalOf(japan, tokyo)	1
borders(argentina, R)	borders(argentina, chile)	1
borders(serbia, Y)	borders(serbia, croatia)	1
borders(Region, C)	borders(bulgaria, turkey)	1
officialLanguage(saint_kitts_and_nevis, english)	officialLanguage(saint_kitts_and_nevis, english)	1
borders(chile, L)	borders(chile, bolivia)	1
borders(south_africa, O)	borders(south_africa, namibia)	1
borders(C, City)	borders(thailand, malaysia)	1
cityIn(Region, liberia)	cityIn(monrovia, liberia)	1
officialLanguage(W, arabic)	officialLanguage(saudi_arabia, arabic)	1
borders(City, C)	borders(china, laos)	1
locatedIn(Neighbor, C)	locatedIn(cote_divoire, africa)	1
borders(montenegro, City)	borders(montenegro, serbia)	1
locatedIn(C, africa)	locatedIn(lesotho, africa)	1
borders(Region, C)	borders(tanzania, burundi)	1
borders(ghana, City)	borders(ghana, cote_divoire)	1
borders(Country, C)	borders(albania, greece)	1
officialLanguage(Org, portuguese)	officialLanguage(equatorial_guinea, portuguese)	1
locatedIn(City, C)	locatedIn(el_salvador, north_america)	1
borders(V, C)	borders(lithuania, russia)	1
borders(turkmenistan, City)	borders(turkmenistan, iran)	1
currencyOf(C, hryvnia)	currencyOf(ukraine, hryvnia)	1
borders(austria, Z)	borders(austria, italy)	1
borders(City, israel)	borders(egypt, israel)	1
borders(L, C)	borders(andorra, spain)	1
locatedIn(W, south_america)	locatedIn(brazil, south_america)	1
borders(Country, C)	borders(tanzania, mozambique)	1
officialLanguage(Y, english)	officialLanguage(united_kingdom, english)	1
borders(Y, niger)	borders(benin, niger)	1
locatedIn(L, asia)	locatedIn(indonesia, asia)	1
borders(C, Region)	borders(botswana, namibia)	1
sharesBorder(slovakia, hungary)	sharesBorder(X, Y) :- borders(Y, X)	1
borders(C, Continent)	borders(albania, greece)	1
borders(C, V)	borders(spain, portugal)	1
borders(albania, Country)	borders(albania, kosovo)	1
sharesBorder(mozambique, Neighbor)	sharesBorder(X, Y) :- borders(X, Y)	1
borders(C, V)	borders(ethiopia, somalia)	1
borders(C, L)	borders(south_africa, namibia)	1
borders(L, uruguay)	borders(brazil, uruguay)	1
borders(Region, C)	borders(uzbekistan, afghanistan)	1
borders(china, Continent)	borders(china, vietnam)	1
borders(Z, C)	borders(iraq, jordan)	1
borders(C, Continent)	borders(india, nepal)	1
locatedIn(City, C)	locatedIn(papua_new_guinea, oceania)	1
currencyOf(City, malawian_kwacha)	currencyOf(malawi, malawian_kwacha)	1
sharesBorder(Org, eswatini)	sharesBorder(X, Y) :- borders(X, Y)	1
officialLanguage(City, C)	officialLanguage(vanuatu, bislama)	1
borders(C, chad)	borders(central_african_republic, chad)	1
sharesBorder(switzerland, City)	sharesBorder(X, Y) :- borders(Y, X)	1
borders(C, Country)	borders(nigeria, chad)	1
borders(C, Z)	borders(armenia, iran)	1
borders(City, C)	borders(china, vietnam)	1
borders(netherlands, Region)	borders(netherlands, germany)	1
borders(L, bulgaria)	borders(greece, bulgaria)	1
borders(china, Y)	borders(china, kyrgyzstan)	1
borders(lithuania, Country)	borders(lithuania, russia)	1
borders(City, C)	borders(chad, sudan)	1
currencyOf(Neighbor, C)	currencyOf(marshall_islands, usd)	1
borders(china, Z)	borders(china, pakistan)	1
sharesBorder(Country, hungary)	sharesBorder(X, Y) :- borders(Y, X)	1
borders(C, Region)	borders(benin, togo)	1
currencyOf(R, C)	currencyOf(sudan, sudanese_pound)	1
borders(Continent, iraq)	borders(saudi_arabia, iraq)	1
borders(C, Y)	borders(france, switzerland)	1
borders(jordan, Y)	borders(jordan, israel)	1
sharesBorder(bulgaria, C)	sharesBorder(X, Y) :- borders(X, Y)	1
locatedIn(W, Org)	locatedIn(albania, europe)	1
borders(C, W)	borders(moldova, ukraine)	1
capitalOf(C, City)	capitalOf(namibia, windhoek)	1
officialLanguage(O, C)	officialLanguage(croatia, croatian)	1
officialLanguage(Org, C)	officialLanguage(uruguay, spanish)	1
locatedIn(L, africa)	locatedIn(mozambique, africa)	1
sharesBorder(tanzania, R)	sharesBorder(X, Y) :- borders(X, Y)	1
borders(peru, Y)	borders(peru, bolivia)	1
borders(R, C)	borders(ghana, cote_divoire)	1
borders(V, C)	borders(eritrea, sudan)	1
borders(Country, argentina)	borders(brazil, argentina)	1
cityIn(Region, madagascar)	cityIn(antananarivo, madagascar)	1
officialLanguage(iran, persian)	officialLanguage(iran, persian)	1
borders(Org, chad)	borders(cameroon, chad)	1
borders(C, Country)	borders(norway, sweden)	1
locatedIn(united_states, L)	locatedIn(united_states, north_america)	1
borders(O, namibia)	borders(zimbabwe, namibia)	1
locatedIn(C, europe)	locatedIn(bulgaria, europe)	1
cityIn(C, City)	cityIn(freetown, sierra_leone)	1
sharesBorder(O, niger)	sharesBorder(X, Y) :- borders(X, Y)	1
borders(central_african_republic, City)	borders(central_african_republic, congo)	1
memberOf(C, Continent)	memberOf(australia, g20)	1
borders(turkmenistan, City)	borders(turkmenistan, uzbekistan)	1
borders(luxembourg, Country)	borders(luxembourg, germany)	1
officialLanguage(Z, hindi)	officialLanguage(india, hindi)	1
memberOf(qatar, Continent)	memberOf(qatar, gcc)	1
borders(ukraine, Z)	borders(ukraine, poland)	1
officialLanguage(Org, C)	officialLanguage(ireland, irish)	1
borders(Continent, C)	borders(jordan, israel)	1
officialLanguage(O, C)	officialLanguage(israel, hebrew)	1
borders(Continent, C)	borders(burundi, dr_congo)	1
borders(lithuania, Z)	borders(lithuania, poland)	1
borders(armenia, V)	borders(armenia, azerbaijan)	1
borders(C, L)	borders(kenya, somalia)	1
borders(City, zambia)	borders(namibia, zambia)	1
borders(V, C)	borders(burkina_faso, mali)	1
borders(Org, iran)	borders(turkmenistan, iran)	1
borders(china, Region)	borders(china, mongolia)	1
currencyOf(X, C)	currencyOf(antigua_and_barbuda, eastern_caribbean_dollar)	1
officialLanguage(W, C)	officialLanguage(bolivia, quechua)	1
borders(russia, City)	borders(russia, china)	1
borders(france, L)	borders(france, switzerland)	1
borders(O, C)	borders(chad, sudan)	1
sharesBorder(ghana, togo)	sharesBorder(X, Y) :- borders(X, Y)	1
borders(Continent, hungary)	borders(serbia, hungary)	1
borders(armenia, O)	borders(armenia, turkey)	1
sharesBorder(senegal, V)	sharesBorder(X, Y) :- borders(X, Y)	1
borders(C, Continent)	borders(tajikistan, uzbekistan)	1
borders(R, C)	borders(india, myanmar)	1
locatedIn(Continent, north_america)	locatedIn(canada, north_america)	1
borders(R, C)	borders(timor_leste, indonesia)	1
currencyOf(X, C)	currencyOf(costa_rica, colon)	1
borders(yemen, Country)	borders(yemen, oman)	1
borders(Country, C)	borders(mali, mauritania)	1
officialLanguage(City, C)	officialLanguage(libya, arabic)	1
sharesBorder(City, algeria)	sharesBorder(X, Y) :- borders(X, Y)	1
borders(cameroon, V)	borders(cameroon, congo)	1
locatedIn(O, oceania)	locatedIn(palau, oceania)	1
officialLanguage(Y, english)	officialLanguage(jamaica, english)	1
sharesBorder(slovakia, V)	sharesBorder(X, Y) :- borders(X, Y)	1
borders(City, togo)	borders(benin, togo)	1
currencyOf(L, dobra)	currencyOf(sao_tome_and_principe, dobra)	1
officialLanguage(W, mandarin)	officialLanguage(singapore, mandarin)	1
sharesBorder(Z, eswatini)	sharesBorder(X, Y) :- borders(Y, X)	1
borders(botswana, zambia)	borders(botswana, zambia)	1
borders(W, C)	borders(brazil, argentina)	1
cityIn(Region, belgium)	cityIn(brussels, belgium)	1
borders(C, L)	borders(central_african_republic, sudan)	1
borders(L, C)	borders(brazil, venezuela)	1
borders(L, C)	borders(cameroon, congo)	1
borders(R, C)	borders(argentina, bolivia)	1
currencyOf(X, C)	currencyOf(uruguay, uruguayan_peso)	1
borders(V, C)	borders(senegal, mauritania)	1
sharesBorder(central_african_republic, Y)	sharesBorder(X, Y) :- borders(Y, X)	1
borders(syria, Continent)	borders(syria, turkey)	1
locatedIn(W, europe)	locatedIn(slovenia, europe)	1
borders(lebanon, City)	borders(lebanon, israel)	1
borders(Y, niger)	borders(chad, niger)	1
borders(C, Country)	borders(slovenia, croatia)	1
borders(C, W)	borders(senegal, guinea)	1
borders(C, Country)	borders(zimbabwe, botswana)	1
officialLanguage(Country, english)	officialLanguage(united_states, english)	1
locatedIn(C, X)	locatedIn(solomon_islands, oceania)	1
borders(nigeria, C)	borders(nigeria, cameroon)	1
officialLanguage(X, C)	officialLanguage(antigua_and_barbuda, english)	1
borders(W, niger)	borders(burkina_faso, niger)	1
borders(C, V)	borders(china, bhutan)	1
officialLanguage(W, palauan)	officialLanguage(palau, palauan)	1
borders(Z, C)	borders(burkina_faso, cote_divoire)	1
officialLanguage(Z, portuguese)	officialLanguage(guinea_bissau, portuguese)	1
currencyOf(C, cfa_franc)	currencyOf(central_african_republic, cfa_franc)	1
borders(china, City)	borders(china, mongolia)	1
sharesBorder(O, ecuador)	sharesBorder(X, Y) :- borders(X, Y)	1
memberOf(C, City)	memberOf(germany, eu)	1
locatedIn(C, africa)	locatedIn(cape_verde, africa)	1
borders(C, O)	borders(estonia, russia)	1
borders(V, cote_divoire)	borders(ghana, cote_divoire)	1
borders(C, Continent)	borders(brazil, colombia)	1
sharesBorder(C, mozambique)	sharesBorder(X, Y) :- borders(Y, X)	1
sharesBorder(O, uzbekistan)	sharesBorder(X, Y) :- borders(Y, X)	1
borders(Z, thailand)	borders(cambodia, thailand)	1
currencyOf(L, tugrik)	currencyOf(mongolia, tugrik)	1
memberOf(Country, usmca)	memberOf(canada, usmca)	1
borders(liberia, O)	borders(liberia, sierra_leone)	1
sharesBorder(Country, russia)	sharesBorder(X, Y) :- borders(Y, X)	1
borders(O, russia)	borders(azerbaijan, russia)	1
sharesBorder(V, afghanistan)	sharesBorder(X, Y) :- borders(Y, X)	1
borders(Continent, C)	borders(netherlands, belgium)	1
borders(kyrgyzstan, V)	borders(kyrgyzstan, tajikistan)	1
borders(serbia, bulgaria)	borders(serbia, bulgaria)	1
officialLanguage(L, english)	officialLanguage(saint_lucia, english)	1
